f_ID,f_name,f_category,f_energy_kcal,f_fat_g,f_fatty_acids_sat_g,f_fatty_acids_monounsat_g,f_fatty_acids_polyunsat_g,f_cholesterol_mg,f_carbohydrates_g,f_sugars_g,f_starch_g,f_fibres_g,f_protein_g,f_salt_g,f_alcohol_g,f_water_g,f_vit_A_activity_re_µg,f_vit_A_activity_rae_µg,f_retinol_µg,f_beta_carotene_activity_µg,f_beta_carotene_µg,f_vit_B1_mg,f_vit_B2_mg,f_vit_B6_mg,f_vit_B12_µg,f_niacin_mg,f_folate_µg,f_panthotenic_acid_mg,f_vit_c_mg,f_vit_d_µg,f_vit_e_activity_mg,f_potassium_mg,f_sodium_mg,f_chloride_mg,f_calcium_mg,f_magnesium_mg,f_phosphorus_mg,f_iron_mg,f_iodide_µg,f_zinc_mg,f_selenium_µg
493,"Olive, black","Nuts, seeds and oleaginous fruit",176,17.2,2.1,10.2,1.5,0.0,0.8,0.8,0.0,6.2,1.4,1.8,0.0,74.9,44.0,22.0,0.0,265.0,265.0,0.02,0.01,0.03,0.0,0.1,5.0,0.04,0.5,0.0,6.1,19.0,710.0,1070.0,80.0,16.0,7.9,8.5,4.5,0.1,
492,"Olive, green, in brine, drained","Nuts, seeds and oleaginous fruit",154,15.7,2.3,11.1,1.5,0.0,0.0001,0.0001,0.0,3.6,1.3,3.2,0.0,75.8,4.0,2.0,0.0,27.0,27.0,0.02,0.01,0.02,0.0,0.1,5.0,0.04,0.5,0.3,5.23,31.0,1260.0,1760.0,58.0,24.0,6.7,0.2,2.0,0.1,0.0
10545,"Olives stuffed with minced meat, deep-fried",Savoury snacks/Other savoury snacks,328,15.1,3.2,9.1,1.8,47.0,32.8,2.1,30.6,3.2,13.1,1.5,0.4,35.9,79.0,51.0,23.0,340.0,340.0,0.14,0.09,0.13,0.39,0.88,19.5,0.57,3.3,0.7,2.3,180.0,600.0,950.0,120.0,25.0,130.0,1.1,8.1,1.5,
1616,"Onion quiche, baked (with cake dough)","Prepared dishes/Cakes, pies and gratins",171,9.9,5.4,2.7,0.7,41.0,15.0,4.9,10.1,1.5,4.8,0.9,0.0,68.9,84.0,81.0,78.0,33.0,33.0,0.07,0.06,0.09,0.09,0.35,5.0,0.26,3.1,0.3,0.37,120.0,380.0,650.0,38.0,12.0,67.0,0.4,4.5,0.5,
1615,"Onion quiche, baked (with puff pastry)","Prepared dishes/Cakes, pies and gratins",169,10.7,5.8,2.9,0.7,44.0,13.0,4.9,8.1,1.4,4.5,1.0,0.0,70.6,91.0,88.0,85.0,36.0,36.0,0.07,0.06,0.08,0.09,0.34,4.7,0.25,3.1,0.3,0.38,120.0,380.0,660.0,38.0,11.0,64.0,0.4,4.5,0.5,
368,"Onion, raw",Vegetables/Fresh vegetables,39,0.2,0.0,0.0,0.1,0.0,7.0,7.0,0.0001,1.8,1.3,0.0,0.0,89.0,0.0,0.0,0.0,2.0,2.0,0.05,0.02,0.11,0.0,0.3,7.9,0.14,6.0,0.0,0.14,110.0,3.8,19.0,28.0,9.4,34.0,0.3,1.8,0.2,
1036,"Onion, roasted, brown (without addition of fat and salt)",Vegetables/Cooked vegetables (incl. cans),92,0.5,0.1,0.0,0.2,0.0,16.7,16.7,0.0,4.3,3.1,0.0,0.0,75.5,1.0,0.0,0.0,4.0,4.0,0.11,0.05,0.24,0.0,0.68,13.2,0.3,10.9,0.0,0.33,250.0,8.9,45.0,68.0,22.0,80.0,0.6,4.3,0.5,
1035,"Onion, stewed (without addition of fat and salt)",Vegetables/Cooked vegetables (incl. cans),43,0.2,0.0,0.0,0.1,0.0,7.8,7.8,0.0,2.0,1.5,0.0,0.0,88.4,0.0,0.0,0.0,2.0,2.0,0.05,0.02,0.11,0.0,0.3,5.7,0.13,4.9,0.0,0.17,97.0,3.5,22.0,33.0,9.3,38.0,0.3,2.1,0.2,
576,Orange juice,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,44,0.1,0.1,0.0,0.0,0.0,10.0,10.0,0.0,0.3,0.6,0.0,0.0,91.7,5.0,2.0,0.0,27.0,27.0,0.08,0.02,0.1,0.0,0.31,31.2,0.25,38.5,0.0,0.21,170.0,5.0,68.0,8.3,10.0,17.0,0.1,0.7,0.0,0.5
572,Orange nectar,Non-alcoholic beverages/Soft drinks;Non-alcoholic beverages/Fruit and vegetable juices,44,0.0,0.0001,0.0001,0.0001,0.0,10.5,10.5,0.0,0.1,0.4,0.0,0.0,88.2,7.0,3.0,0.0,40.0,40.0,0.04,0.01,0.02,0.0,0.14,12.0,0.08,12.0,0.0,0.1,110.0,1.0,3.0,6.0,7.0,10.0,0.1,2.0,0.1,
405,"Orange, fresh",Fruit/Fresh fruit,45,0.2,0.0001,0.0001,0.0001,0.0,8.0,7.6,0.4,2.7,0.8,0.0,0.0,87.3,26.0,13.0,0.0,154.0,72.0,0.09,0.03,0.05,0.0,0.35,18.8,0.18,50.9,0.0,0.19,180.0,0.0001,4.0,45.0,15.0,38.0,0.3,1.0,0.2,0.5
708,"Palm oil, palm fat",Fats and oils/Oils;Fats and oils/Fats,799,88.8,41.3,34.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0001,0.0,0.0
716,Pancetta,Sausages and cold meats/Raw sausage products,467,43.0,14.4,18.9,6.6,80.0,0.4,0.0001,0.0001,0.0,19.5,4.6,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.45,0.14,0.3,0.0001,0.0001,3.0,0.0001,0.0,1.4,0.1,190.0,1850.0,0.0001,13.0,0.0001,84.0,0.8,0.0001,1.9,
202,Panettone,Sweets/Other sweet pastries,354,10.7,5.6,3.2,0.7,112.0,56.5,22.9,33.6,2.8,6.4,0.1,0.0,26.9,113.0,107.0,102.0,63.0,63.0,0.13,0.11,0.12,,0.63,33.0,,0.0,0.4,0.62,230.0,38.0,,150.0,,130.0,3.0,,0.6,
779,"Pantli, beef and pork sausage",Sausages and cold meats/Raw sausage products,553,51.4,20.1,24.4,4.4,87.0,0.9,0.9,0.0,0.0,21.7,4.0,0.0,26.0,9.0,8.0,8.0,7.0,7.0,0.46,0.25,0.28,3.73,6.32,2.6,0.55,73.1,0.0,0.7,350.0,1600.0,2350.0,5.1,22.0,180.0,1.7,0.8,3.2,
13440,"Papaya, ripe, raw",Fruit/Fresh fruit,44,0.1,0.0,0.0,0.0,0.0,9.5,9.5,0.0,1.8,0.5,0.0,0.0,87.9,75.0,37.0,0.0,449.0,169.0,0.03,0.03,0.04,0.0,0.33,17.8,0.16,67.8,0.0,0.35,220.0,14.0,6.0,21.0,17.0,9.0,0.2,0.1,0.1,0.9
663,Paprika (spice),"Various/Salt, spices and flavours",358,13.0,2.1,1.2,8.4,0.0,34.9,33.2,1.7,20.9,14.8,0.1,0.0,9.3,6060.0,3030.0,0.0,36360.0,36360.0,0.65,1.74,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,2340.0,34.0,220.0,180.0,190.0,350.0,24.0,5.0,4.1,
482,Parmesan cheese,Milk and dairy products/Hard cheese,401,31.0,20.6,7.2,1.0,77.0,0.0001,0.0001,0.0,0.0,30.5,1.6,0.0,31.4,298.0,288.0,278.0,118.0,118.0,0.02,0.29,0.1,1.75,0.2,20.0,0.79,0.0001,0.8,0.78,100.0,650.0,1700.0,1340.0,44.0,800.0,0.7,40.0,4.0,
373,"Parsley, fresh",Vegetables/Herbs,58,0.5,0.1,0.0,0.2,0.0,7.4,4.8,2.6,4.3,3.9,0.1,0.0,82.1,770.0,385.0,0.0,4620.0,4620.0,0.15,0.3,0.2,0.0,1.4,132.0,0.31,182.0,0.0,3.54,850.0,38.0,160.0,210.0,37.0,110.0,5.9,3.4,0.8,
13443,"Parsnip, cooked (without addition of salt)",Vegetables/Cooked vegetables (incl. cans),58,0.4,0.1,0.0,0.2,0.0,11.4,2.9,8.5,2.1,1.2,0.0,0.0,84.9,3.0,2.0,0.0,19.0,19.0,0.07,0.1,0.07,0.0,0.69,22.7,0.33,8.3,0.0,0.94,250.0,4.6,46.0,47.0,16.0,78.0,0.6,3.4,0.7,1.6
13439,"Parsnip, raw",Vegetables/Fresh vegetables,62,0.4,0.1,0.0,0.3,0.0,12.1,3.1,9.0,2.1,1.3,0.0,0.0,81.8,3.0,2.0,0.0,20.0,20.0,0.1,0.13,0.09,0.0,0.94,43.2,0.52,19.7,0.0,0.89,520.0,8.0,49.0,47.0,26.0,82.0,0.7,3.6,0.9,1.7
986,"Passion fruit, fresh",Fruit/Fresh fruit,102,3.0,0.5,0.5,1.8,0.0,10.9,8.5,1.2,6.8,2.1,0.0,0.0,73.6,127.0,64.0,0.0,764.0,670.0,0.0,0.07,0.23,0.0,1.47,102.6,0.27,25.6,0.0,0.4,240.0,5.0,37.0,8.1,26.0,46.0,0.6,1.3,0.8,0.2
1063,"Pasta egg-free, cooked in salted water (uniodised)","Cereal products, pulses and potatoes/Pasta",158,0.6,0.1,0.0,0.2,0.0,31.2,0.2,30.8,2.4,5.9,1.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.0,0.84,10.1,0.13,0.0,0.0,0.09,56.0,420.0,640.0,9.8,22.0,73.0,0.5,0.5,0.7,24.0
800,"Pasta egg-free, dry","Cereal products, pulses and potatoes/Pasta",353,1.2,0.2,0.1,0.5,0.0,70.5,0.4,69.7,5.1,12.6,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.17,0.0,2.0,31.0,0.3,0.0,0.0,0.2,200.0,5.0,22.0,22.0,56.0,170.0,1.5,0.6,1.5,51.0
1611,"Pasta gratin with ham, prepared","Prepared dishes/Cakes, pies and gratins",163,6.9,3.5,1.9,0.6,78.0,14.4,1.4,13.0,1.0,10.2,1.2,0.0,67.6,63.0,61.0,58.0,26.0,26.0,0.11,0.15,0.09,0.38,1.16,8.9,0.52,8.5,0.5,0.37,140.0,480.0,750.0,120.0,20.0,180.0,0.6,12.0,1.2,
1598,Pasta salad with French dressing,Prepared dishes/Salads,128,5.8,0.9,2.3,2.1,42.0,12.6,1.0,11.5,1.3,5.6,0.8,0.0,74.9,38.0,25.0,11.0,164.0,164.0,0.11,0.06,0.09,0.12,1.03,16.6,0.38,11.9,0.3,2.3,140.0,300.0,440.0,17.0,16.0,83.0,0.5,4.3,0.6,
1597,Pasta salat with Italian dressing,Prepared dishes/Salads,130,6.1,0.9,4.0,0.6,38.0,12.7,1.0,11.6,1.3,5.5,0.7,0.0,74.6,39.0,25.0,11.0,168.0,168.0,0.11,0.06,0.1,0.11,1.02,16.2,0.37,12.1,0.3,1.79,140.0,280.0,420.0,16.0,16.0,81.0,0.5,4.0,0.6,
1062,"Pasta with egg, cooked in salted water (uniodised)","Cereal products, pulses and potatoes/Pasta",132,1.1,0.2,0.1,0.4,32.0,25.0,1.3,22.9,1.3,5.0,0.9,0.0,67.7,21.0,21.0,21.0,0.0,0.0,0.05,0.02,0.02,0.0,0.64,5.8,0.1,0.0,0.0,0.08,49.0,340.0,520.0,8.3,13.0,55.0,0.8,1.4,0.5,32.0
799,"Pasta with egg, dry","Cereal products, pulses and potatoes/Pasta",365,2.8,0.5,0.4,1.0,86.0,69.9,3.7,64.0,3.4,13.3,0.0,0.0,10.7,63.0,63.0,63.0,0.0,0.0,0.17,0.07,0.06,0.0,1.9,22.0,0.3,0.0,0.0,0.21,220.0,17.0,31.0,23.0,42.0,150.0,3.0,3.3,1.3,86.0
13462,"Pasta, fresh, filled with meat, cooked","Cereal products, pulses and potatoes/Pasta",174,4.7,1.7,2.0,0.8,26.0,25.1,1.0,22.1,2.2,6.9,0.7,0.0,60.3,35.0,28.0,21.0,82.0,82.0,0.19,0.05,0.05,0.57,0.51,13.6,0.32,0.5,0.4,0.28,95.0,300.0,450.0,29.0,18.0,86.0,0.8,8.0,0.7,9.0
13498,"Pasta, fresh, filled with spinach and ricotta, cooked (without addition of fat and salt)","Cereal products, pulses and potatoes/Pasta",178,4.9,1.7,1.7,0.8,37.0,25.8,0.7,25.1,1.5,7.1,0.5,0.0,61.1,76.0,52.0,28.0,286.0,286.0,0.04,0.08,0.05,0.18,0.69,22.8,0.35,1.8,0.3,0.84,81.0,190.0,590.0,51.0,15.0,79.0,0.5,7.6,1.0,
13489,"Pasta, fresh, filled with spinach and ricotta, raw","Cereal products, pulses and potatoes/Pasta",213,5.6,2.0,1.9,0.9,43.0,31.5,0.8,30.6,1.8,8.3,1.1,0.0,51.6,97.0,67.0,36.0,369.0,369.0,0.06,0.12,0.07,0.21,0.9,37.8,0.46,2.9,0.3,0.98,160.0,440.0,690.0,62.0,21.0,96.0,0.8,8.8,1.2,
13390,"Pea, mature seed, split, cooked (wothout addition of fat and salt)","Cereal products, pulses and potatoes/Pulses",137,0.7,0.1,0.1,0.3,0.0,21.2,1.1,16.1,5.0,9.0,0.0,0.0,64.2,8.0,4.0,0.0,50.0,49.0,0.22,0.07,0.03,0.0,0.84,42.9,0.35,1.0,0.0,0.05,340.0,2.7,24.0,18.0,36.0,140.0,1.6,0.5,1.2,
13389,"Pea, mature seed, split, dried","Cereal products, pulses and potatoes/Pulses",331,1.7,0.3,0.3,0.7,0.0,51.9,2.8,39.4,11.6,21.3,0.0,0.0,11.2,20.0,10.0,0.0,118.0,115.0,0.79,0.21,0.12,0.0,3.0,200.0,1.49,3.9,0.0,0.13,1060.0,6.6,55.0,39.0,96.0,360.0,4.3,1.3,3.1,
624,"Peach, in syrup, canned, drained",Fruit/Cooked fruit (incl. cans),82,0.1,0.0,0.0,0.0,0.0,18.6,17.9,0.0,1.6,0.7,0.0,0.0,78.9,19.0,9.0,0.0,113.0,113.0,0.01,0.02,0.01,0.0,0.51,2.3,0.15,2.5,0.0,0.98,120.0,0.8,2.8,7.2,7.4,17.0,0.1,3.1,0.1,1.3
625,"Peach, with sweetener, canned, drained",Fruit/Cooked fruit (incl. cans),40,0.1,0.0,0.0,0.1,0.0,8.1,7.3,0.0,1.7,0.8,0.0,0.0,89.2,21.0,10.0,0.0,125.0,125.0,0.01,0.03,0.02,0.0,0.57,2.5,0.17,2.8,0.0,1.09,130.0,0.9,3.0,7.9,8.2,19.0,0.2,3.4,0.2,1.5
401,"Peach, yellow, fresh",Fruit/Fresh fruit,43,0.1,0.0,0.0,0.0,0.0,8.9,8.0,0.0,1.9,0.8,0.0,0.0,87.3,25.0,12.0,0.0,147.0,147.0,0.01,0.03,0.02,0.0,0.63,4.5,0.18,6.1,0.0,0.96,190.0,1.3,2.6,7.3,9.0,21.0,0.2,3.0,0.1,1.3
282,Peanut,"Nuts, seeds and oleaginous fruit",623,49.1,8.4,25.5,12.9,0.0,14.8,5.9,5.0,8.6,26.1,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.43,0.02,0.0,12.0,101.7,2.48,0.0,0.0,5.54,710.0,18.0,7.0,65.0,160.0,380.0,1.6,13.0,4.0,30.0
751,Peanut butter,Sweets/Jams and sweet sandwich spreads,636,51.8,12.8,19.9,16.9,0.0,12.5,6.4,5.8,7.6,26.1,0.9,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.58,0.0,15.0,53.0,1.24,0.0,0.0,4.7,700.0,350.0,520.0,37.0,180.0,330.0,2.0,0.0001,3.0,3.0
681,Peanut curls,Savoury snacks/Chips/Crisps,507,24.2,4.4,11.7,6.9,0.0,56.5,0.0001,0.0001,4.9,13.2,1.9,0.0,1.5,26.0,13.0,0.0,156.0,156.0,0.18,0.04,0.13,0.0,3.26,17.0,0.6,0.0,0.0,3.5,170.0,770.0,1190.0,16.0,43.0,110.0,0.9,5.0,0.8,
596,Peanut oil,Fats and oils/Oils,810,90.0,14.9,44.6,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14092,"Peanut, roasted, salted","Savoury snacks/Salted nuts, seeds and kernels",631,50.0,8.6,24.7,12.4,0.0,15.0,4.2,8.9,8.0,26.2,1.3,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.43,0.0,12.4,66.6,1.17,0.5,0.0,2.5,530.0,530.0,300.0,47.0,170.0,240.0,1.2,5.7,2.9,4.8
562,Pear juice,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,52,0.3,0.0,0.1,0.1,0.0,12.1,10.0,0.0,0.0,0.5,0.0,0.0,90.5,3.0,1.0,0.0,17.0,17.0,0.03,0.03,0.01,0.0,0.19,9.0,0.05,3.0,0.0,0.47,110.0,2.0,2.0,10.0,7.0,11.0,0.2,0.8,0.1,
1484,"Pear pie, home-made, baked (with cake dough)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",147,6.6,2.8,2.6,0.8,18.0,18.1,7.8,9.0,2.3,2.8,0.2,0.0,70.4,10.0,9.0,8.0,10.0,10.0,0.03,0.04,0.04,0.08,0.17,7.5,0.22,2.4,0.1,0.78,120.0,89.0,180.0,19.0,11.0,44.0,0.3,3.2,0.3,1.8
1483,"Pear pie, home-made, baked (with puff pastry)","Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",145,6.8,2.8,2.7,0.8,18.0,17.4,7.8,8.3,2.3,2.6,0.3,0.0,71.1,10.0,9.0,8.0,10.0,10.0,0.03,0.04,0.03,0.08,0.16,7.6,0.21,2.4,0.1,0.82,120.0,110.0,210.0,18.0,8.7,35.0,0.2,3.1,0.2,1.8
433,"Pear, dried",Fruit/Dried fruit,288,1.4,0.2,0.3,0.6,0.0,59.7,49.6,0.0,13.5,2.3,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.06,0.08,0.03,0.0,0.65,39.0,0.16,2.1,0.0,1.45,390.0,10.0,10.0,48.0,34.0,53.0,0.8,4.0,0.5,2.0
620,"Pear, in syrup, canned, drained",Fruit/Cooked fruit (incl. cans),71,0.4,0.1,0.1,0.2,0.0,15.2,14.4,0.0,2.6,0.4,0.0,0.0,81.3,,,0.0,0.0,0.0001,0.0001,0.0001,0.01,0.0,0.0001,0.0001,0.04,0.9,0.0,0.12,69.0,0.0001,6.0,8.8,4.0,7.9,0.0001,0.5,0.1,0.1
382,"Pear, raw",Fruit/Fresh fruit,54,0.3,0.1,0.1,0.1,0.0,10.9,9.0,0.0,2.9,0.5,0.0,0.0,83.5,2.0,1.0,0.0,14.0,14.0,0.01,0.01,0.03,0.0,0.19,11.5,0.09,4.5,0.0,0.12,130.0,1.8,61.0,6.5,8.2,15.0,0.1,0.4,0.1,0.5
1050,"Pear, stewed, drained (without addition of sugar)",Fruit/Cooked fruit (incl. cans),57,0.4,0.1,0.1,0.2,0.0,11.3,9.4,0.0,3.0,0.6,0.0,0.0,84.7,2.0,1.0,0.0,14.0,14.0,0.01,0.01,0.02,0.0,0.2,7.5,0.1,2.3,0.0,0.16,100.0,1.4,79.0,8.0,8.6,16.0,0.1,0.5,0.1,0.6
14098,"Pear, with sweetener, canned, drained",Fruit/Cooked fruit (incl. cans),50,0.3,0.1,0.1,0.1,0.0,9.9,8.2,0.0,2.6,0.5,0.0,0.0,86.6,3.0,1.0,0.0,16.0,12.0,0.01,0.01,0.02,0.0,0.17,6.5,0.08,2.0,0.0,0.14,90.0,1.2,69.0,7.0,7.5,14.0,0.1,0.5,0.1,0.6
429,Pearl barley,"Cereal products, pulses and potatoes/Other cereal products",347,1.4,0.3,0.1,0.6,0.0,71.0,2.2,68.4,4.6,10.4,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.27,0.08,0.25,0.0,3.1,20.0,0.17,0.0,0.0,0.08,270.0,5.0,110.0,18.0,65.0,210.0,3.0,1.0,2.1,2.8
494,"Pearl onion, pickled",Vegetables/Cooked vegetables (incl. cans),28,0.2,0.0,0.0,0.1,0.0,4.9,3.5,0.0001,1.3,0.9,1.1,0.0,90.6,2.0,1.0,0.0,10.0,10.0,0.02,0.0001,0.1,0.0,0.1,14.0,0.0001,0.0001,0.0,0.31,93.0,450.0,0.0001,22.0,0.0001,23.0,0.2,0.0001,0.1,
787,Peasant's Schüblig,Sausages and cold meats/Raw sausage products,524,48.5,18.8,23.0,4.4,86.0,0.3,0.3,0.0,0.0,21.3,4.0,0.1,29.7,8.0,8.0,7.0,6.0,6.0,0.53,0.24,0.33,3.29,5.96,2.6,0.56,71.0,0.0,0.69,350.0,1590.0,2350.0,4.8,23.0,270.0,1.5,1.1,2.9,
884,"Peiti Beurre with chocolate, cookie",Sweets/Cookies/Biscuits,482,21.3,12.9,6.5,1.1,23.0,63.8,37.2,25.8,2.1,7.7,0.5,0.0,5.5,85.0,82.0,78.0,41.0,41.0,0.1,0.21,0.07,0.0,0.31,6.3,0.23,1.3,0.1,0.36,370.0,200.0,250.0,120.0,39.0,160.0,1.6,9.1,1.2,
463,"Peppermint, fresh",Vegetables/Herbs,49,0.7,0.1,0.0,0.4,0.0,5.3,5.2,0.1,3.0,3.8,0.0,0.0,86.1,122.0,61.0,0.0,730.0,730.0,0.12,0.33,0.05,0.0,1.1,110.0,0.19,31.0,0.0,5.0,260.0,15.0,34.0,210.0,30.0,75.0,9.5,4.0,1.2,
13459,"Pesto sauce, green",Various/Sauces,430,42.5,6.5,16.6,17.6,18.0,6.6,3.2,1.9,2.5,3.9,2.7,0.0,39.0,152.0,82.0,13.0,831.0,831.0,0.05,0.1,0.07,0.0,0.59,25.8,0.31,92.6,0.3,17.9,200.0,1060.0,1690.0,150.0,36.0,94.0,0.6,4.0,0.7,4.0
13447,"Pesto sauce, red",Various/Sauces,398,35.8,4.9,15.8,13.2,5.0,10.8,7.1,1.1,5.0,5.7,2.1,0.0,38.7,103.0,60.0,17.0,520.0,520.0,0.13,0.16,0.26,0.08,2.93,34.3,0.63,20.6,0.0,18.02,1050.0,830.0,1310.0,99.0,58.0,140.0,2.0,3.4,1.0,
14074,"Petit Beurre, cookie",Sweets/Cookies/Biscuits,431,12.4,7.1,2.8,1.0,33.0,70.2,20.6,49.1,2.3,8.7,0.5,0.0,7.2,116.0,111.0,107.0,52.0,51.0,0.15,0.03,0.12,0.01,0.23,11.5,0.35,0.0,0.2,0.45,130.0,220.0,350.0,11.0,24.0,90.0,1.1,1.9,0.8,1.7
14067,"Petit beurre, wholemeal cookie",Sweets/Cookies/Biscuits,426,12.7,7.1,2.8,1.4,33.0,65.3,17.3,47.8,6.0,9.6,0.6,0.0,7.1,116.0,112.0,107.0,54.0,54.0,0.26,0.09,0.23,0.01,0.39,25.9,0.67,0.0,0.2,1.03,290.0,230.0,360.0,30.0,68.0,190.0,2.8,2.5,1.8,3.2
416,"Pike, raw",Fish/Fresh water fish,81,0.9,0.2,0.2,0.2,63.0,0.0,0.0,0.0,0.0,18.4,0.2,0.0,79.6,6.0,6.0,6.0,0.0,0.0,0.09,0.06,0.15,2.0,1.6,6.0,0.24,3.8,2.0,0.91,320.0,75.0,0.0001,32.0,28.0,230.0,0.5,8.0,0.8,24.0
283,Pine nuts,"Nuts, seeds and oleaginous fruit",688,61.9,4.3,15.7,25.7,0.0,13.0,4.9,5.0,6.3,16.5,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0001,0.49,0.26,0.22,0.0,3.33,63.4,0.41,0.5,0.0,11.9,810.0,1.9,61.0,20.0,370.0,690.0,6.5,11.0,5.8,1.0
13880,Pineapple juice,Fruit/Fruit juices,51,0.1,0.0,0.0,0.1,0.0,12.1,12.1,0.0,0.2,0.4,0.0,0.0,86.3,10.0,5.0,0.0,59.0,59.0,0.05,0.02,0.1,0.0,0.2,2.0,0.1,12.1,0.0,0.02,130.0,5.0,38.0,16.0,14.0,4.0,0.2,0.0,0.1,0.1
377,"Pineapple, fresh",Fruit/Fresh fruit,52,0.1,0.0001,0.0001,0.0001,0.0,11.7,10.5,0.0001,1.2,0.5,0.0,0.0,86.4,8.0,4.0,0.0,49.0,49.0,0.07,0.02,0.07,0.0,0.2,9.4,0.13,56.5,0.0,0.06,120.0,1.0,19.0,14.0,11.0,6.0,0.2,1.4,0.1,0.1
14094,"Pineapple, in pineapple juice, canned, drained",Fruit/Cooked fruit (incl. cans),60,0.1,0.0001,0.0001,0.0001,0.0,13.6,12.8,0.0,1.4,0.5,0.0,0.0,84.5,0.0,0.0,0.0,,24.0,0.06,0.0001,0.08,0.0,0.2,5.0,0.07,5.0,0.0,0.02,130.0,0.0001,18.0,11.0,12.0,7.8,0.2,0.3,0.1,0.1
14095,"Pineapple, in pineapple juice, canned, not drained",Fruit/Cooked fruit (incl. cans),59,0.1,0.0001,0.0001,0.0001,0.0,13.6,12.6,0.0,0.9,0.4,0.0,0.0,84.9,0.0,0.0,0.0,,16.0,0.06,0.0001,0.06,0.0,0.2,5.0,0.06,5.0,0.0,0.01,130.0,0.2,18.0,10.0,12.0,7.1,0.2,0.1,0.1,0.1
617,"Pineapple, in syrup, canned, drained",Fruit/Cooked fruit (incl. cans),70,0.1,0.0001,0.0001,0.0001,0.0,15.9,15.9,0.0,1.6,0.5,0.0,0.0,82.0,,,0.0,,20.0,0.03,0.0001,0.05,0.0,0.2,5.0,0.04,5.2,0.0,0.02,95.0,1.9,13.0,6.4,11.0,4.8,0.1,0.3,0.1,0.1
14096,"Pineapple, with sweetener, canned, drained",Fruit/Cooked fruit (incl. cans),42,0.1,0.0,0.0,0.0,0.0,9.4,8.4,0.0,1.0,0.5,0.0,0.0,86.4,8.0,4.0,0.0,49.0,37.0,0.04,0.01,0.05,0.0,0.16,4.7,0.1,22.6,0.0,0.06,73.0,0.6,19.0,13.0,8.8,4.8,0.1,1.4,0.1,0.1
274,"Pistachio, dried","Nuts, seeds and oleaginous fruit",594,45.4,5.6,23.8,13.7,0.0,17.6,7.7,1.7,10.0,23.8,0.0,0.0,3.9,35.0,18.0,0.0,211.0,211.0,0.43,0.24,0.9,0.0,1.1,68.4,0.52,5.6,0.0,1.64,1000.0,1.0,40.0,92.0,120.0,470.0,2.8,5.0,3.3,6.8
1533,"Pizza Calzone, baked",Prepared dishes/Italian dishes,224,7.7,3.0,3.5,0.6,16.0,26.5,1.4,24.9,1.5,11.4,0.9,0.0,53.2,57.0,49.0,41.0,97.0,97.0,0.14,0.11,0.1,0.29,1.27,11.1,0.28,10.2,0.1,1.34,210.0,360.0,730.0,85.0,15.0,150.0,0.5,2.4,1.1,
907,"Pizza doug ( with olive oil), raw","Cereal products, pulses and potatoes/Dough",229,3.6,0.5,2.2,0.6,0.0,41.2,0.2,40.6,2.0,7.0,0.7,0.0,46.8,0.0,0.0,0.0,3.0,3.0,0.11,0.04,0.04,0.0,0.4,19.8,0.24,0.0,0.0,1.0,110.0,290.0,470.0,5.9,9.4,44.0,0.4,0.6,0.4,1.4
1534,"Pizza Hawaii, baked",Prepared dishes/Italian dishes,195,6.3,2.5,2.9,0.5,13.0,24.2,3.5,20.5,1.5,9.5,0.7,0.0,58.7,49.0,41.0,34.0,89.0,89.0,0.13,0.1,0.09,0.24,1.1,10.0,0.27,9.9,0.1,1.13,190.0,300.0,610.0,73.0,15.0,130.0,0.5,2.0,0.9,
1535,"Pizza Margherita, baked",Prepared dishes/Italian dishes,238,8.4,3.3,3.8,0.7,12.0,29.9,1.5,28.1,1.7,9.9,0.7,0.0,50.4,64.0,55.0,46.0,110.0,110.0,0.08,0.1,0.07,0.32,0.66,12.3,0.23,3.2,0.1,1.5,180.0,290.0,640.0,94.0,14.0,130.0,0.5,2.1,1.0,
